% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Second        Lat(deg)        Lon(deg)     Height(m)    ZTD(m)  nSat   GDOP    PDOP
2015      19    8220.000    57.395300291    11.925520167       45.5711    2.3641    6  2.0935  1.8891
2015      19    8250.000    57.395300292    11.925520166       45.5711    2.3639    6  2.0968  1.8914
2015      19    8280.000    57.395300292    11.925520167       45.5710    2.3640    6  2.1001  1.8938
2015      19    8310.000    57.395300292    11.925520166       45.5710    2.3634    6  2.1034  1.8963
2015      19    8340.000    57.395300293    11.925520163       45.5710    2.3629    6  2.1067  1.8987
2015      19    8370.000    57.395300294    11.925520160       45.5710    2.3621    6  2.1100  1.9011
2015      19    8400.000    57.395300295    11.925520158       45.5711    2.3618    6  2.1134  1.9036
2015      19    8430.000    57.395300295    11.925520156       45.5711    2.3613    6  2.1168  1.9061
2015      19    8460.000    57.395300295    11.925520153       45.5712    2.3610    6  2.1202  1.9086
2015      19    8490.000    57.395300295    11.925520154       45.5715    2.3615    6  2.1236  1.9112
2015      19    8520.000    57.395300294    11.925520151       45.5715    2.3609    6  2.1271  1.9138
2015      19    8550.000    57.395300295    11.925520148       45.5715    2.3598    6  2.1306  1.9164
2015      19    8580.000    57.395300293    11.925520148       45.5716    2.3599    6  2.1341  1.9190
2015      19    8610.000    57.395300292    11.925520149       45.5718    2.3603    6  2.1377  1.9216
2015      19    8640.000    57.395300291    11.925520146       45.5719    2.3603    6  2.1413  1.9243
2015      19    8670.000    57.395300289    11.925520146       45.5718    2.3612    7  1.9841  1.7932
2015      19    8700.000    57.395300288    11.925520144       45.5717    2.3621    7  1.9817  1.7910
2015      19    8730.000    57.395300287    11.925520144       45.5719    2.3625    7  1.9792  1.7887
2015      19    8760.000    57.395300285    11.925520143       45.5718    2.3636    7  1.9766  1.7863
2015      19    8790.000    57.395300284    11.925520141       45.5716    2.3646    7  1.9739  1.7839
2015      19    8820.000    57.395300283    11.925520141       45.5716    2.3653    7  1.9711  1.7813
2015      19    8850.000    57.395300281    11.925520139       45.5717    2.3662    7  1.9682  1.7787
2015      19    8880.000    57.395300280    11.925520138       45.5715    2.3668    7  1.9652  1.7759
2015      19    8910.000    57.395300279    11.925520138       45.5716    2.3672    7  1.9621  1.7731
2015      19    8940.000    57.395300277    11.925520137       45.5718    2.3675    7  1.9588  1.7702
2015      19    8970.000    57.395300276    11.925520134       45.5717    2.3674    7  1.9555  1.7672
2015      19    9000.000    57.395300274    11.925520135       45.5716    2.3677    7  1.9521  1.7641
2015      19    9030.000    57.395300274    11.925520135       45.5713    2.3683    7  1.9486  1.7610
2015      19    9060.000    57.395300272    11.925520139       45.5709    2.3694    7  1.9451  1.7578
2015      19    9090.000    57.395300272    11.925520140       45.5707    2.3698    7  1.9414  1.7545
2015      19    9120.000    57.395300271    11.925520139       45.5701    2.3703    7  1.9377  1.7512
2015      19    9150.000    57.395300271    11.925520138       45.5697    2.3714    7  1.9338  1.7477
2015      19    9180.000    57.395300269    11.925520137       45.5693    2.3721    7  1.9300  1.7443
2015      19    9210.000    57.395300268    11.925520132       45.5687    2.3728    7  1.9260  1.7407
