% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2015      19   29610.000   5093002.225   3672002.314   1047508.750     2.347   11   1.486   1.327
2015      19   29640.000   5093002.225   3672002.314   1047508.751     2.347   11   1.485   1.327
2015      19   29670.000   5093002.224   3672002.315   1047508.753     2.347   11   1.484   1.326
2015      19   29700.000   5093002.223   3672002.316   1047508.754     2.347   11   1.483   1.325
2015      19   29730.000   5093002.222   3672002.316   1047508.756     2.346   11   1.482   1.324
2015      19   29760.000   5093002.222   3672002.317   1047508.757     2.346   11   1.481   1.323
2015      19   29790.000   5093002.221   3672002.318   1047508.759     2.347   11   1.480   1.323
2015      19   29820.000   5093002.220   3672002.318   1047508.760     2.346   11   1.479   1.322
2015      19   29850.000   5093002.220   3672002.318   1047508.761     2.346   11   1.477   1.321
2015      19   29880.000   5093002.219   3672002.319   1047508.762     2.346   11   1.476   1.320
2015      19   29910.000   5093002.218   3672002.320   1047508.764     2.346   11   1.475   1.319
2015      19   29940.000   5093002.218   3672002.320   1047508.765     2.347   10   1.859   1.610
2015      19   29970.000   5093002.217   3672002.320   1047508.766     2.347   10   1.858   1.609
2015      19   30000.000   5093002.217   3672002.320   1047508.766     2.347   10   1.857   1.609
2015      19   30030.000   5093002.217   3672002.321   1047508.768     2.347   10   1.857   1.608
2015      19   30060.000   5093002.216   3672002.321   1047508.768     2.348   10   1.856   1.608
2015      19   30090.000   5093002.216   3672002.322   1047508.769     2.348   10   1.855   1.607
2015      19   30120.000   5093002.216   3672002.322   1047508.770     2.348   10   1.854   1.607
2015      19   30150.000   5093002.215   3672002.322   1047508.770     2.348   10   1.853   1.606
2015      19   30180.000   5093002.215   3672002.322   1047508.771     2.348   10   1.852   1.605
2015      19   30210.000   5093002.215   3672002.322   1047508.772     2.348   10   1.851   1.604
2015      19   30240.000   5093002.214   3672002.323   1047508.772     2.348   10   1.850   1.604
2015      19   30270.000   5093002.213   3672002.324   1047508.774     2.348   10   1.849   1.603
2015      19   30300.000   5093002.213   3672002.324   1047508.775     2.348   10   1.847   1.602
2015      19   30330.000   5093002.213   3672002.324   1047508.775     2.348   10   1.846   1.601
2015      19   30360.000   5093002.212   3672002.325   1047508.776     2.348   10   1.844   1.600
2015      19   30390.000   5093002.212   3672002.325   1047508.777     2.348   10   1.843   1.599
2015      19   30420.000   5093002.211   3672002.325   1047508.778     2.348   10   1.841   1.597
2015      19   30450.000   5093002.211   3672002.326   1047508.779     2.348   10   1.840   1.596
2015      19   30480.000   5093002.210   3672002.326   1047508.779     2.348   10   1.838   1.595
2015      19   30510.000   5093002.209   3672002.327   1047508.781     2.348   10   1.836   1.594
2015      19   30540.000   5093002.209   3672002.327   1047508.782     2.348   10   1.834   1.592
2015      19   30570.000   5093002.208   3672002.328   1047508.784     2.348   10   1.832   1.591
2015      19   30600.000   5093002.207   3672002.329   1047508.785     2.348   10   1.831   1.590
2015      19   30630.000   5093002.206   3672002.330   1047508.787     2.348   10   1.828   1.588
2015      19   30660.000   5093002.205   3672002.331   1047508.788     2.348   10   1.826   1.587
2015      19   30690.000   5093002.205   3672002.331   1047508.789     2.348   11   1.681   1.466
2015      19   30720.000   5093002.204   3672002.331   1047508.791     2.348   11   1.681   1.466
2015      19   30750.000   5093002.204   3672002.332   1047508.792     2.348   11   1.681   1.467
2015      19   30780.000   5093002.203   3672002.333   1047508.793     2.348   11   1.681   1.467
2015      19   30810.000   5093002.202   3672002.333   1047508.794     2.347   11   1.681   1.467
2015      19   30840.000   5093002.201   3672002.334   1047508.796     2.347   11   1.681   1.467
2015      19   30870.000   5093002.201   3672002.334   1047508.797     2.347   11   1.681   1.467
2015      19   30900.000   5093002.201   3672002.334   1047508.797     2.347   11   1.681   1.467
2015      19   30930.000   5093002.200   3672002.335   1047508.798     2.347   11   1.681   1.467
2015      19   30960.000   5093002.200   3672002.335   1047508.798     2.347   11   1.680   1.466
2015      19   30990.000   5093002.199   3672002.336   1047508.800     2.347   11   1.680   1.466
2015      19   31020.000   5093002.199   3672002.336   1047508.801     2.347   11   1.680   1.466
2015      19   31050.000   5093002.199   3672002.336   1047508.801     2.347   11   1.679   1.466
2015      19   31080.000   5093002.199   3672002.336   1047508.801     2.347   11   1.678   1.465
2015      19   31110.000   5093002.198   3672002.337   1047508.801     2.347   11   1.678   1.465
2015      19   31140.000   5093002.198   3672002.337   1047508.802     2.347   11   1.677   1.464
2015      19   31170.000   5093002.197   3672002.337   1047508.803     2.347   11   1.676   1.464
2015      19   31200.000   5093002.197   3672002.338   1047508.803     2.347   11   1.675   1.463
2015      19   31230.000   5093002.197   3672002.338   1047508.803     2.346   11   1.675   1.462
2015      19   31260.000   5093002.197   3672002.338   1047508.804     2.347   11   1.674   1.462
2015      19   31290.000   5093002.197   3672002.338   1047508.803     2.347   11   1.672   1.461
2015      19   31320.000   5093002.197   3672002.338   1047508.803     2.346   11   1.671   1.460
2015      19   31350.000   5093002.197   3672002.338   1047508.803     2.346   11   1.670   1.459
2015      19   31380.000   5093002.197   3672002.338   1047508.803     2.346   11   1.669   1.458
2015      19   31410.000   5093002.196   3672002.338   1047508.804     2.346   11   1.667   1.457
2015      19   31440.000   5093002.196   3672002.339   1047508.805     2.346   12   1.413   1.258
2015      19   31470.000   5093002.196   3672002.339   1047508.805     2.346   12   1.414   1.259
2015      19   31500.000   5093002.195   3672002.340   1047508.806     2.346   12   1.414   1.260
2015      19   31530.000   5093002.195   3672002.340   1047508.806     2.346   12   1.415   1.260
2015      19   31560.000   5093002.194   3672002.340   1047508.807     2.346   12   1.416   1.261
2015      19   31590.000   5093002.194   3672002.341   1047508.808     2.346   12   1.416   1.261
2015      19   31620.000   5093002.194   3672002.341   1047508.809     2.346   12   1.417   1.262
2015      19   31650.000   5093002.193   3672002.342   1047508.810     2.346   12   1.417   1.262
2015      19   31680.000   5093002.192   3672002.342   1047508.811     2.346   12   1.418   1.263
2015      19   31710.000   5093002.192   3672002.342   1047508.811     2.346   12   1.418   1.263
2015      19   31740.000   5093002.192   3672002.343   1047508.812     2.346   12   1.419   1.264
2015      19   31770.000   5093002.191   3672002.343   1047508.812     2.346   12   1.419   1.264
2015      19   31800.000   5093002.191   3672002.343   1047508.813     2.346   12   1.419   1.264
2015      19   31830.000   5093002.191   3672002.344   1047508.813     2.346   12   1.420   1.265
2015      19   31860.000   5093002.190   3672002.344   1047508.814     2.346   12   1.420   1.265
2015      19   31890.000   5093002.190   3672002.344   1047508.814     2.346   12   1.420   1.265
2015      19   31920.000   5093002.190   3672002.344   1047508.815     2.346   12   1.420   1.265
2015      19   31950.000   5093002.190   3672002.344   1047508.815     2.345   12   1.420   1.265
2015      19   31980.000   5093002.189   3672002.345   1047508.816     2.345   12   1.420   1.265
2015      19   32010.000   5093002.189   3672002.345   1047508.817     2.345   12   1.420   1.265
2015      19   32040.000   5093002.189   3672002.345   1047508.816     2.345   12   1.420   1.265
2015      19   32070.000   5093002.189   3672002.345   1047508.816     2.345   12   1.420   1.265
2015      19   32100.000   5093002.189   3672002.345   1047508.816     2.345   12   1.420   1.265
2015      19   32130.000   5093002.190   3672002.345   1047508.815     2.345   12   1.420   1.265
2015      19   32160.000   5093002.189   3672002.345   1047508.815     2.345   12   1.420   1.265
2015      19   32190.000   5093002.189   3672002.345   1047508.816     2.345   12   1.420   1.265
2015      19   32220.000   5093002.189   3672002.345   1047508.816     2.345   12   1.419   1.265
2015      19   32250.000   5093002.189   3672002.345   1047508.816     2.344   11   1.535   1.370
2015      19   32280.000   5093002.189   3672002.345   1047508.816     2.345   11   1.537   1.371
2015      19   32310.000   5093002.189   3672002.346   1047508.816     2.344   11   1.538   1.373
2015      19   32340.000   5093002.189   3672002.345   1047508.815     2.344   11   1.540   1.374
2015      19   32370.000   5093002.189   3672002.345   1047508.815     2.344   11   1.542   1.375
2015      19   32400.000   5093002.189   3672002.345   1047508.814     2.344   11   1.543   1.377
2015      19   32430.000   5093002.190   3672002.345   1047508.814     2.344   11   1.545   1.378
2015      19   32460.000   5093002.190   3672002.345   1047508.814     2.344   11   1.546   1.379
2015      19   32490.000   5093002.190   3672002.345   1047508.813     2.344   11   1.548   1.381
2015      19   32520.000   5093002.190   3672002.345   1047508.813     2.344   11   1.549   1.382
2015      19   32550.000   5093002.190   3672002.345   1047508.812     2.344   11   1.550   1.383
2015      19   32580.000   5093002.190   3672002.345   1047508.813     2.344   11   1.552   1.384
2015      19   32610.000   5093002.190   3672002.345   1047508.813     2.344   11   1.553   1.386
2015      19   32640.000   5093002.190   3672002.345   1047508.813     2.344   11   1.554   1.387
2015      19   32670.000   5093002.190   3672002.345   1047508.813     2.344   11   1.555   1.388
2015      19   32700.000   5093002.190   3672002.345   1047508.813     2.344   11   1.556   1.389
2015      19   32730.000   5093002.189   3672002.346   1047508.814     2.344   11   1.558   1.390
2015      19   32760.000   5093002.190   3672002.345   1047508.813     2.344   11   1.559   1.391
2015      19   32790.000   5093002.189   3672002.345   1047508.813     2.344   11   1.560   1.392
2015      19   32820.000   5093002.189   3672002.346   1047508.814     2.344   11   1.560   1.393
2015      19   32850.000   5093002.189   3672002.346   1047508.813     2.344   11   1.561   1.394
2015      19   32880.000   5093002.189   3672002.346   1047508.814     2.344   11   1.562   1.394
2015      19   32910.000   5093002.188   3672002.347   1047508.815     2.343   11   1.563   1.395
2015      19   32940.000   5093002.188   3672002.347   1047508.816     2.343   11   1.564   1.396
2015      19   32970.000   5093002.187   3672002.347   1047508.817     2.343   11   1.564   1.397
2015      19   33000.000   5093002.187   3672002.348   1047508.817     2.343   11   1.565   1.397
2015      19   33030.000   5093002.187   3672002.348   1047508.818     2.343   11   1.566   1.398
2015      19   33060.000   5093002.186   3672002.348   1047508.818     2.343   10   1.840   1.604
2015      19   33090.000   5093002.186   3672002.348   1047508.819     2.343   10   1.846   1.609
2015      19   33120.000   5093002.186   3672002.349   1047508.819     2.343   10   1.852   1.614
2015      19   33150.000   5093002.186   3672002.349   1047508.819     2.343   10   1.858   1.619
2015      19   33180.000   5093002.185   3672002.349   1047508.820     2.343   10   1.864   1.624
2015      19   33210.000   5093002.185   3672002.350   1047508.821     2.343   10   1.871   1.629
2015      19   33240.000   5093002.185   3672002.350   1047508.822     2.343   10   1.877   1.634
2015      19   33270.000   5093002.184   3672002.350   1047508.822     2.343   10   1.883   1.639
2015      19   33300.000   5093002.184   3672002.350   1047508.822     2.343   10   1.889   1.644
2015      19   33330.000   5093002.184   3672002.351   1047508.823     2.343   10   1.895   1.649
2015      19   33360.000   5093002.183   3672002.351   1047508.824     2.343   10   1.901   1.655
2015      19   33390.000   5093002.184   3672002.351   1047508.823     2.344   10   1.908   1.660
2015      19   33420.000   5093002.183   3672002.351   1047508.824     2.343   10   1.914   1.665
2015      19   33450.000   5093002.183   3672002.351   1047508.824     2.343   10   1.920   1.670
2015      19   33480.000   5093002.183   3672002.351   1047508.824     2.343   10   1.926   1.675
2015      19   33510.000   5093002.183   3672002.351   1047508.824     2.343   10   1.932   1.680
2015      19   33540.000   5093002.183   3672002.352   1047508.825     2.343   10   1.939   1.685
2015      19   33570.000   5093002.183   3672002.352   1047508.825     2.343   10   1.945   1.690
2015      19   33600.000   5093002.182   3672002.352   1047508.825     2.343   10   1.951   1.696
2015      19   33630.000   5093002.183   3672002.352   1047508.825     2.343   10   1.957   1.701
2015      19   33660.000   5093002.183   3672002.351   1047508.824     2.343   10   1.963   1.706
2015      19   33690.000   5093002.183   3672002.352   1047508.824     2.343   10   1.969   1.711
2015      19   33720.000   5093002.183   3672002.351   1047508.823     2.343   10   1.975   1.716
2015      19   33750.000   5093002.183   3672002.351   1047508.823     2.343   10   1.981   1.721
2015      19   33780.000   5093002.183   3672002.351   1047508.823     2.343   10   1.987   1.726
2015      19   33810.000   5093002.184   3672002.351   1047508.823     2.343   10   1.993   1.731
2015      19   33840.000   5093002.184   3672002.351   1047508.821     2.344   10   1.999   1.736
2015      19   33870.000   5093002.184   3672002.350   1047508.821     2.344   10   2.004   1.740
2015      19   33900.000   5093002.185   3672002.350   1047508.820     2.343   10   2.010   1.745
2015      19   33930.000   5093002.185   3672002.350   1047508.819     2.343   10   2.015   1.750
2015      19   33960.000   5093002.186   3672002.349   1047508.818     2.344   10   2.021   1.755
2015      19   33990.000   5093002.186   3672002.349   1047508.818     2.344   10   2.026   1.759
2015      19   34020.000   5093002.186   3672002.349   1047508.818     2.344   10   2.032   1.764
2015      19   34050.000   5093002.186   3672002.349   1047508.818     2.344   10   2.037   1.768
2015      19   34080.000   5093002.186   3672002.349   1047508.817     2.344   10   2.042   1.773
2015      19   34110.000   5093002.187   3672002.349   1047508.816     2.344   10   2.047   1.777
