% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Secondstatic
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2017      73   48255.000         0.043         0.015        -0.010     2.446   10   1.755   1.562
2017      73   48256.000         0.043         0.016        -0.010     2.446   10   1.755   1.561
2017      73   48257.000         0.043         0.016        -0.010     2.446   10   1.755   1.561
2017      73   48258.000         0.043         0.016        -0.010     2.446   10   1.755   1.561
2017      73   48259.000         0.043         0.016        -0.010     2.446   10   1.755   1.561
2017      73   48260.000         0.044         0.017        -0.010     2.446   10   1.755   1.561
2017      73   48261.000         0.044         0.017        -0.010     2.446   10   1.755   1.561
2017      73   48262.000         0.044         0.017        -0.010     2.446   10   1.754   1.561
2017      73   48263.000         0.044         0.017        -0.010     2.446   10   1.754   1.561
2017      73   48264.000         0.044         0.017        -0.011     2.446   10   1.754   1.561
2017      73   48265.000         0.044         0.018        -0.011     2.446   10   1.754   1.561
2017      73   48266.000         0.044         0.018        -0.011     2.446   10   1.754   1.560
2017      73   48267.000         0.044         0.018        -0.011     2.446   10   1.754   1.560
2017      73   48268.000         0.044         0.018        -0.011     2.446   10   1.754   1.560
2017      73   48269.000         0.044         0.018        -0.011     2.446   10   1.754   1.560
2017      73   48270.000         0.045         0.018        -0.011     2.446   10   1.753   1.560
2017      73   48271.000         0.045         0.018        -0.011     2.446   10   1.753   1.560
2017      73   48272.000         0.045         0.019        -0.011     2.446   10   1.753   1.560
2017      73   48273.000         0.045         0.019        -0.011     2.446   10   1.753   1.560
2017      73   48274.000         0.045         0.019        -0.011     2.446   10   1.753   1.560
2017      73   48275.000         0.045         0.019        -0.012     2.446   10   1.753   1.559
2017      73   48276.000         0.045         0.020        -0.012     2.446   10   1.753   1.559
2017      73   48277.000         0.045         0.020        -0.012     2.446   10   1.753   1.559
2017      73   48278.000         0.045         0.020        -0.012     2.446   10   1.752   1.559
2017      73   48279.000         0.045         0.020        -0.012     2.446   10   1.752   1.559
2017      73   48280.000         0.045         0.021        -0.012     2.446   10   1.752   1.559
2017      73   48281.000         0.045         0.021        -0.012     2.446   10   1.752   1.559
2017      73   48282.000         0.045         0.021        -0.013     2.446   10   1.752   1.559
2017      73   48283.000         0.045         0.021        -0.013     2.447   10   1.752   1.559
2017      73   48284.000         0.045         0.022        -0.013     2.447   10   1.752   1.558
2017      73   48285.000         0.046         0.022        -0.013     2.447   10   1.752   1.558
2017      73   48286.000         0.046         0.022        -0.013     2.447   10   1.751   1.558
2017      73   48287.000         0.045         0.022        -0.013     2.446   10   1.751   1.558
2017      73   48289.000         0.045         0.022        -0.013     2.446   10   1.751   1.558
2017      73   48290.000         0.045         0.022        -0.013     2.446   10   1.751   1.558
2017      73   48291.000         0.045         0.022        -0.013     2.446   10   1.751   1.558
2017      73   48292.000         0.045         0.022        -0.013     2.446   10   1.751   1.558
2017      73   48293.000         0.045         0.022        -0.013     2.446   10   1.750   1.557
2017      73   48294.000         0.045         0.022        -0.013     2.446   10   1.750   1.557
2017      73   48295.000         0.044         0.022        -0.013     2.446   10   1.750   1.557
2017      73   48296.000         0.044         0.022        -0.013     2.446   10   1.750   1.557
2017      73   48297.000         0.044         0.022        -0.013     2.445   10   1.750   1.557
2017      73   48298.000         0.043         0.021        -0.012     2.445   10   1.750   1.557
2017      73   48299.000         0.043         0.021        -0.012     2.445   10   1.750   1.557
2017      73   48300.000         0.043         0.021        -0.012     2.445   10   1.750   1.557
2017      73   48301.000         0.043         0.021        -0.012     2.444   10   1.749   1.557
2017      73   48302.000         0.042         0.020        -0.012     2.444   10   1.749   1.556
2017      73   48303.000         0.042         0.020        -0.012     2.444   10   1.749   1.556
2017      73   48304.000         0.042         0.020        -0.012     2.444   10   1.749   1.556
2017      73   48305.000         0.041         0.020        -0.011     2.444   10   1.749   1.556
2017      73   48306.000         0.041         0.020        -0.011     2.444   10   1.749   1.556
2017      73   48307.000         0.041         0.019        -0.011     2.443   10   1.749   1.556
2017      73   48308.000         0.041         0.019        -0.011     2.443   10   1.749   1.556
2017      73   48309.000         0.041         0.019        -0.011     2.443   10   1.748   1.556
2017      73   48310.000         0.040         0.019        -0.011     2.443   10   1.748   1.556
2017      73   48311.000         0.040         0.019        -0.011     2.443   10   1.748   1.555
2017      73   48312.000         0.040         0.018        -0.011     2.443   10   1.748   1.555
2017      73   48313.000         0.040         0.018        -0.011     2.443   10   1.748   1.555
2017      73   48314.000         0.040         0.018        -0.011     2.443   10   1.748   1.555
2017      73   48315.000         0.040         0.018        -0.011     2.443   10   1.748   1.555
2017      73   48316.000         0.040         0.018        -0.011     2.443   10   1.747   1.555
2017      73   48317.000         0.040         0.017        -0.011     2.443   10   1.747   1.555
2017      73   48318.000         0.040         0.017        -0.011     2.443   10   1.747   1.555
2017      73   48319.000         0.039         0.017        -0.011     2.443   10   1.747   1.555
2017      73   48320.000         0.039         0.017        -0.011     2.443   10   1.747   1.554
2017      73   48321.000         0.039         0.017        -0.011     2.443   10   1.747   1.554
2017      73   48322.000         0.039         0.016        -0.010     2.443   10   1.747   1.554
2017      73   48323.000         0.039         0.016        -0.010     2.443   10   1.747   1.554
2017      73   48324.000         0.039         0.016        -0.010     2.443   10   1.746   1.554
2017      73   48325.000         0.039         0.016        -0.010     2.443   10   1.746   1.554
2017      73   48326.000         0.039         0.015        -0.010     2.443   10   1.746   1.554
2017      73   48327.000         0.039         0.015        -0.010     2.443   10   1.746   1.554
2017      73   48328.000         0.039         0.015        -0.010     2.443   10   1.746   1.554
2017      73   48329.000         0.039         0.015        -0.010     2.443   10   1.746   1.553
2017      73   48330.000         0.039         0.015        -0.010     2.443   10   1.746   1.553
2017      73   48331.000         0.039         0.014        -0.010     2.443   10   1.746   1.553
2017      73   48332.000         0.038         0.014        -0.010     2.443   10   1.745   1.553
2017      73   48333.000         0.038         0.014        -0.010     2.443   10   1.745   1.553
2017      73   48334.000         0.038         0.014        -0.010     2.443   10   1.745   1.553
2017      73   48335.000         0.038         0.014        -0.010     2.443   10   1.745   1.553
2017      73   48336.000         0.038         0.013        -0.010     2.443   10   1.745   1.553
2017      73   48337.000         0.038         0.013        -0.010     2.443   10   1.745   1.553
2017      73   48338.000         0.038         0.013        -0.010     2.443   10   1.745   1.552
2017      73   48339.000         0.038         0.013        -0.010     2.443   10   1.744   1.552
2017      73   48340.000         0.038         0.013        -0.010     2.443   10   1.744   1.552
2017      73   48341.000         0.038         0.013        -0.010     2.443   10   1.744   1.552
2017      73   48342.000         0.038         0.013        -0.010     2.442   10   1.744   1.552
2017      73   48343.000         0.038         0.013        -0.010     2.442   10   1.744   1.552
2017      73   48344.000         0.038         0.012        -0.010     2.442   10   1.744   1.552
2017      73   48345.000         0.038         0.012        -0.010     2.442   10   1.744   1.552
2017      73   48346.000         0.038         0.012        -0.010     2.442   10   1.744   1.552
2017      73   48347.000         0.038         0.012        -0.010     2.442   10   1.743   1.551
2017      73   48348.000         0.038         0.012        -0.010     2.442   10   1.743   1.551
2017      73   48349.000         0.038         0.012        -0.010     2.442   10   1.743   1.551
2017      73   48350.000         0.038         0.012        -0.010     2.442   10   1.743   1.551
2017      73   48351.000         0.038         0.012        -0.010     2.442   10   1.743   1.551
2017      73   48352.000         0.038         0.012        -0.010     2.442   10   1.743   1.551
2017      73   48353.000         0.038         0.012        -0.010     2.441   10   1.743   1.551
2017      73   48354.000         0.038         0.012        -0.010     2.441   10   1.742   1.551
2017      73   48355.000         0.038         0.012        -0.011     2.441   10   1.742   1.551
2017      73   48356.000         0.038         0.012        -0.011     2.441   10   1.742   1.550
2017      73   48357.000         0.038         0.012        -0.011     2.441   10   1.742   1.550
2017      73   48358.000         0.038         0.012        -0.011     2.441   10   1.742   1.550
2017      73   48359.000         0.038         0.013        -0.011     2.441   10   1.742   1.550
2017      73   48360.000         0.038         0.013        -0.011     2.441   10   1.742   1.550
2017      73   48361.000         0.038         0.013        -0.011     2.441   10   1.742   1.550
2017      73   48362.000         0.038         0.013        -0.011     2.441   10   1.741   1.550
2017      73   48363.000         0.038         0.013        -0.011     2.441   10   1.741   1.550
2017      73   48364.000         0.038         0.013        -0.011     2.440   10   1.741   1.550
2017      73   48365.000         0.038         0.013        -0.011     2.440   10   1.741   1.549
2017      73   48366.000         0.038         0.014        -0.011     2.440   10   1.741   1.549
2017      73   48367.000         0.038         0.014        -0.011     2.440   10   1.741   1.549
2017      73   48368.000         0.038         0.014        -0.011     2.440   10   1.741   1.549
2017      73   48369.000         0.038         0.014        -0.011     2.440   10   1.741   1.549
2017      73   48370.000         0.038         0.014        -0.011     2.440   10   1.740   1.549
2017      73   48371.000         0.038         0.014        -0.011     2.440   10   1.740   1.549
2017      73   48372.000         0.038         0.014        -0.011     2.439   10   1.740   1.549
2017      73   48373.000         0.038         0.015        -0.011     2.439   10   1.740   1.548
2017      73   48374.000         0.038         0.015        -0.011     2.439   10   1.740   1.548
2017      73   48375.000         0.038         0.015        -0.011     2.439   10   1.740   1.548
2017      73   48376.000         0.038         0.015        -0.011     2.439   10   1.740   1.548
2017      73   48377.000         0.038         0.015        -0.011     2.439   10   1.739   1.548
2017      73   48378.000         0.038         0.015        -0.011     2.439   10   1.739   1.548
2017      73   48379.000         0.038         0.015        -0.011     2.439   10   1.739   1.548
2017      73   48380.000         0.038         0.016        -0.011     2.439   10   1.739   1.548
2017      73   48381.000         0.038         0.016        -0.012     2.438   10   1.739   1.548
2017      73   48382.000         0.038         0.016        -0.012     2.438   10   1.739   1.547
2017      73   48383.000         0.038         0.016        -0.012     2.438   10   1.739   1.547
2017      73   48385.000         0.038         0.016        -0.012     2.438   10   1.738   1.547
2017      73   48386.000         0.038         0.016        -0.012     2.438   10   1.738   1.547
2017      73   48387.000         0.038         0.016        -0.012     2.438   10   1.738   1.547
2017      73   48388.000         0.038         0.017        -0.012     2.438   10   1.738   1.547
2017      73   48389.000         0.038         0.017        -0.012     2.438   10   1.738   1.547
2017      73   48390.000         0.038         0.017        -0.012     2.438   10   1.738   1.547
2017      73   48391.000         0.038         0.017        -0.012     2.438   10   1.738   1.546
2017      73   48392.000         0.038         0.017        -0.012     2.438   10   1.737   1.546
2017      73   48393.000         0.038         0.018        -0.012     2.438   10   1.737   1.546
2017      73   48394.000         0.038         0.018        -0.012     2.439   10   1.737   1.546
2017      73   48395.000         0.038         0.018        -0.012     2.439   10   1.737   1.546
2017      73   48396.000         0.038         0.018        -0.012     2.439   10   1.737   1.546
2017      73   48397.000         0.038         0.018        -0.012     2.439   10   1.737   1.546
2017      73   48398.000         0.038         0.018        -0.013     2.439   10   1.737   1.546
2017      73   48399.000         0.039         0.018        -0.013     2.439   10   1.737   1.546
2017      73   48400.000         0.039         0.019        -0.013     2.439   10   1.736   1.545
2017      73   48401.000         0.039         0.019        -0.013     2.439   10   1.736   1.545
2017      73   48402.000         0.039         0.019        -0.013     2.439   10   1.736   1.545
2017      73   48403.000         0.039         0.019        -0.013     2.439   10   1.736   1.545
2017      73   48404.000         0.039         0.019        -0.013     2.439   10   1.736   1.545
2017      73   48405.000         0.039         0.019        -0.013     2.439   10   1.736   1.545
2017      73   48406.000         0.039         0.020        -0.013     2.439   10   1.736   1.545
2017      73   48407.000         0.039         0.020        -0.013     2.439   10   1.735   1.545
2017      73   48408.000         0.039         0.020        -0.013     2.439   10   1.735   1.545
2017      73   48409.000         0.039         0.020        -0.014     2.440   10   1.735   1.544
2017      73   48410.000         0.039         0.020        -0.014     2.440   10   1.735   1.544
2017      73   48411.000         0.039         0.020        -0.014     2.440   10   1.735   1.544
2017      73   48412.000         0.039         0.020        -0.014     2.440   10   1.735   1.544
2017      73   48413.000         0.039         0.020        -0.014     2.440   10   1.735   1.544
2017      73   48414.000         0.039         0.020        -0.014     2.440   10   1.735   1.544
2017      73   48415.000         0.039         0.020        -0.014     2.440   10   1.734   1.544
2017      73   48416.000         0.039         0.021        -0.014     2.440   10   1.734   1.544
2017      73   48417.000         0.039         0.021        -0.014     2.440   10   1.734   1.544
2017      73   48418.000         0.039         0.021        -0.014     2.441   10   1.734   1.543
2017      73   48419.000         0.039         0.021        -0.014     2.441   10   1.734   1.543
2017      73   48420.000         0.040         0.021        -0.014     2.441   10   1.734   1.543
2017      73   48421.000         0.040         0.021        -0.014     2.441   10   1.734   1.543
2017      73   48422.000         0.040         0.021        -0.015     2.441   10   1.733   1.543
2017      73   48423.000         0.040         0.022        -0.015     2.441   10   1.733   1.543
2017      73   48424.000         0.040         0.022        -0.015     2.441   10   1.733   1.543
2017      73   48425.000         0.040         0.022        -0.015     2.441   10   1.733   1.543
2017      73   48426.000         0.040         0.022        -0.015     2.441   10   1.733   1.543
2017      73   48427.000         0.040         0.022        -0.015     2.441   10   1.733   1.542
2017      73   48428.000         0.040         0.022        -0.015     2.441   10   1.733   1.542
2017      73   48429.000         0.040         0.022        -0.015     2.441   10   1.733   1.542
2017      73   48430.000         0.040         0.022        -0.015     2.441   10   1.732   1.542
2017      73   48431.000         0.040         0.022        -0.015     2.441   10   1.732   1.542
2017      73   48432.000         0.041         0.022        -0.015     2.441   10   1.732   1.542
2017      73   48433.000         0.041         0.022        -0.015     2.441   10   1.732   1.542
2017      73   48434.000         0.041         0.023        -0.015     2.441   10   1.732   1.542
2017      73   48435.000         0.041         0.023        -0.015     2.441   10   1.732   1.542
2017      73   48436.000         0.041         0.023        -0.015     2.441   10   1.732   1.541
2017      73   48437.000         0.041         0.023        -0.015     2.441   10   1.731   1.541
2017      73   48438.000         0.041         0.023        -0.015     2.441   10   1.731   1.541
2017      73   48439.000         0.041         0.023        -0.015     2.441   10   1.731   1.541
2017      73   48440.000         0.041         0.023        -0.015     2.441   10   1.731   1.541
2017      73   48441.000         0.041         0.023        -0.015     2.441   10   1.731   1.541
2017      73   48442.000         0.041         0.023        -0.015     2.441   10   1.731   1.541
2017      73   48443.000         0.041         0.023        -0.015     2.441   10   1.731   1.541
2017      73   48444.000         0.041         0.023        -0.015     2.440   10   1.731   1.540
2017      73   48445.000         0.041         0.023        -0.015     2.440   10   1.730   1.540
2017      73   48446.000         0.041         0.023        -0.015     2.440   10   1.730   1.540
2017      73   48447.000         0.041         0.024        -0.015     2.440   10   1.730   1.540
2017      73   48448.000         0.041         0.024        -0.015     2.440   10   1.730   1.540
2017      73   48449.000         0.041         0.024        -0.016     2.441   10   1.730   1.540
2017      73   48450.000         0.041         0.024        -0.016     2.441   10   1.730   1.540
2017      73   48451.000         0.041         0.024        -0.016     2.441   10   1.730   1.540
2017      73   48452.000         0.042         0.024        -0.016     2.441   10   1.729   1.540
2017      73   48453.000         0.042         0.024        -0.016     2.441   10   1.729   1.539
2017      73   48454.000         0.042         0.024        -0.016     2.441   10   1.729   1.539
2017      73   48455.000         0.042         0.024        -0.016     2.441   10   1.729   1.539
2017      73   48456.000         0.042         0.024        -0.016     2.440   10   1.729   1.539
2017      73   48457.000         0.042         0.024        -0.016     2.440   10   1.729   1.539
2017      73   48458.000         0.042         0.024        -0.016     2.440   10   1.729   1.539
2017      73   48459.000         0.042         0.024        -0.016     2.440   10   1.729   1.539
2017      73   48460.000         0.042         0.024        -0.016     2.440   10   1.728   1.539
2017      73   48461.000         0.042         0.024        -0.016     2.440   10   1.728   1.539
2017      73   48462.000         0.042         0.024        -0.016     2.440   10   1.728   1.538
2017      73   48463.000         0.042         0.024        -0.016     2.439   10   1.728   1.538
2017      73   48464.000         0.042         0.024        -0.016     2.439   10   1.728   1.538
2017      73   48465.000         0.042         0.024        -0.016     2.439   10   1.728   1.538
2017      73   48466.000         0.042         0.024        -0.016     2.439   10   1.728   1.538
2017      73   48467.000         0.041         0.024        -0.016     2.439   10   1.727   1.538
2017      73   48468.000         0.041         0.024        -0.016     2.439   10   1.727   1.538
2017      73   48469.000         0.041         0.024        -0.016     2.439   10   1.727   1.538
2017      73   48470.000         0.041         0.024        -0.016     2.439   10   1.727   1.538
2017      73   48471.000         0.041         0.024        -0.016     2.439   10   1.727   1.537
2017      73   48472.000         0.041         0.024        -0.016     2.439   10   1.727   1.537
2017      73   48473.000         0.041         0.024        -0.016     2.439   10   1.727   1.537
2017      73   48474.000         0.041         0.024        -0.016     2.439   10   1.727   1.537
2017      73   48475.000         0.041         0.024        -0.016     2.439   10   1.726   1.537
2017      73   48476.000         0.041         0.024        -0.016     2.439   10   1.726   1.537
2017      73   48477.000         0.041         0.024        -0.016     2.439   10   1.726   1.537
2017      73   48478.000         0.041         0.024        -0.016     2.439   10   1.726   1.537
2017      73   48479.000         0.041         0.024        -0.016     2.439   10   1.726   1.537
2017      73   48480.000         0.041         0.024        -0.016     2.439   10   1.726   1.536
2017      73   48481.000         0.041         0.024        -0.016     2.439   10   1.726   1.536
2017      73   48482.000         0.041         0.024        -0.016     2.439   10   1.725   1.536
2017      73   48483.000         0.041         0.024        -0.016     2.439   10   1.725   1.536
2017      73   48484.000         0.041         0.024        -0.017     2.439   10   1.725   1.536
2017      73   48485.000         0.041         0.024        -0.017     2.439   10   1.725   1.536
2017      73   48486.000         0.041         0.024        -0.017     2.439   10   1.725   1.536
2017      73   48487.000         0.041         0.024        -0.017     2.439   10   1.725   1.536
2017      73   48488.000         0.041         0.024        -0.017     2.439   10   1.725   1.536
2017      73   48489.000         0.041         0.024        -0.017     2.439   10   1.725   1.535
2017      73   48490.000         0.041         0.024        -0.017     2.439   10   1.724   1.535
2017      73   48491.000         0.041         0.024        -0.017     2.439   10   1.724   1.535
2017      73   48492.000         0.041         0.024        -0.017     2.439   10   1.724   1.535
2017      73   48493.000         0.041         0.024        -0.017     2.439   10   1.724   1.535
2017      73   48494.000         0.041         0.024        -0.017     2.439   10   1.724   1.535
2017      73   48495.000         0.041         0.025        -0.017     2.439   10   1.724   1.535
2017      73   48496.000         0.041         0.025        -0.017     2.440   10   1.724   1.535
2017      73   48497.000         0.041         0.025        -0.018     2.440   10   1.723   1.534
2017      73   48498.000         0.041         0.025        -0.018     2.440   10   1.723   1.534
2017      73   48499.000         0.041         0.025        -0.018     2.440   10   1.723   1.534
2017      73   48500.000         0.041         0.025        -0.018     2.440   10   1.723   1.534
2017      73   48501.000         0.041         0.025        -0.018     2.441   10   1.723   1.534
2017      73   48502.000         0.041         0.025        -0.018     2.441   10   1.723   1.534
2017      73   48503.000         0.041         0.026        -0.018     2.441   11   1.599   1.437
2017      73   48504.000         0.041         0.026        -0.018     2.441   11   1.599   1.437
2017      73   48505.000         0.041         0.026        -0.018     2.441   11   1.599   1.437
2017      73   48506.000         0.041         0.026        -0.018     2.442   11   1.599   1.437
2017      73   48507.000         0.042         0.026        -0.018     2.442   11   1.599   1.436
2017      73   48508.000         0.042         0.026        -0.018     2.442   11   1.599   1.436
2017      73   48509.000         0.042         0.026        -0.018     2.442   11   1.599   1.436
2017      73   48510.000         0.042         0.026        -0.018     2.442   11   1.598   1.436
2017      73   48511.000         0.042         0.026        -0.019     2.443   11   1.598   1.436
2017      73   48512.000         0.042         0.026        -0.019     2.443   11   1.598   1.436
2017      73   48513.000         0.042         0.027        -0.019     2.443   11   1.598   1.436
2017      73   48514.000         0.042         0.027        -0.019     2.443   11   1.598   1.436
2017      73   48515.000         0.042         0.027        -0.019     2.443   11   1.598   1.436
2017      73   48516.000         0.042         0.027        -0.019     2.443   11   1.598   1.436
2017      73   48517.000         0.042         0.027        -0.019     2.443   11   1.598   1.436
2017      73   48518.000         0.041         0.026        -0.019     2.443   11   1.598   1.436
2017      73   48519.000         0.041         0.026        -0.019     2.443   11   1.598   1.436
2017      73   48520.000         0.041         0.026        -0.018     2.443   11   1.598   1.436
2017      73   48521.000         0.041         0.026        -0.018     2.443   11   1.598   1.436
2017      73   48522.000         0.041         0.026        -0.018     2.443   11   1.598   1.435
2017      73   48523.000         0.041         0.026        -0.018     2.443   10   2.182   1.923
2017      73   48524.000         0.041         0.026        -0.018     2.443   10   2.182   1.923
2017      73   48525.000         0.040         0.026        -0.018     2.443   10   2.182   1.923
2017      73   48526.000         0.040         0.026        -0.018     2.443   10   2.182   1.923
2017      73   48527.000         0.040         0.026        -0.018     2.442   10   2.182   1.923
2017      73   48528.000         0.040         0.026        -0.018     2.442   10   2.182   1.923
2017      73   48529.000         0.040         0.026        -0.018     2.442   10   2.181   1.923
2017      73   48530.000         0.040         0.026        -0.018     2.442   10   2.181   1.922
2017      73   48531.000         0.039         0.026        -0.018     2.442   10   2.181   1.922
2017      73   48532.000         0.039         0.025        -0.018     2.441   10   2.181   1.922
2017      73   48533.000         0.039         0.025        -0.018     2.441   10   2.181   1.922
2017      73   48534.000         0.039         0.025        -0.018     2.441   10   2.181   1.922
2017      73   48535.000         0.039         0.025        -0.017     2.441   10   2.180   1.922
2017      73   48536.000         0.039         0.025        -0.017     2.441   10   2.180   1.922
2017      73   48537.000         0.039         0.025        -0.017     2.441   10   2.180   1.921
2017      73   48538.000         0.039         0.025        -0.017     2.441   10   2.180   1.921
2017      73   48539.000         0.038         0.025        -0.017     2.440   10   2.180   1.921
2017      73   48540.000         0.038         0.025        -0.017     2.440   10   2.180   1.921
2017      73   48541.000         0.038         0.025        -0.017     2.440   10   2.179   1.921
2017      73   48542.000         0.038         0.025        -0.017     2.440   10   2.179   1.921
2017      73   48543.000         0.038         0.025        -0.017     2.440   10   2.179   1.921
2017      73   48544.000         0.038         0.024        -0.017     2.440   10   2.179   1.921
2017      73   48545.000         0.038         0.024        -0.017     2.439   10   2.179   1.920
2017      73   48546.000         0.038         0.024        -0.017     2.439   10   2.179   1.920
2017      73   48547.000         0.037         0.024        -0.017     2.439   10   2.179   1.920
2017      73   48548.000         0.037         0.024        -0.017     2.439   10   2.178   1.920
2017      73   48549.000         0.037         0.024        -0.017     2.439   10   2.178   1.920
2017      73   48550.000         0.037         0.024        -0.017     2.438   10   2.178   1.920
2017      73   48551.000         0.037         0.024        -0.017     2.438   10   2.178   1.920
2017      73   48552.000         0.036         0.024        -0.016     2.438   10   2.178   1.919
2017      73   48553.000         0.036         0.024        -0.016     2.438   10   2.178   1.919
2017      73   48554.000         0.036         0.024        -0.016     2.437   10   2.177   1.919
2017      73   48555.000         0.036         0.024        -0.016     2.437   10   2.177   1.919
2017      73   48556.000         0.036         0.024        -0.016     2.437   10   2.177   1.919
2017      73   48557.000         0.035         0.024        -0.016     2.437   10   2.177   1.919
2017      73   48559.000         0.035         0.024        -0.016     2.437   10   2.177   1.918
2017      73   48560.000         0.035         0.024        -0.016     2.437   10   2.176   1.918
2017      73   48561.000         0.035         0.024        -0.016     2.437   10   2.176   1.918
2017      73   48562.000         0.035         0.023        -0.016     2.437   10   2.176   1.918
2017      73   48563.000         0.034         0.023        -0.015     2.437   10   2.176   1.918
2017      73   48564.000         0.034         0.023        -0.015     2.436   10   2.176   1.918
2017      73   48565.000         0.034         0.023        -0.015     2.436   10   2.176   1.918
2017      73   48566.000         0.034         0.023        -0.015     2.436   10   2.175   1.917
2017      73   48567.000         0.033         0.023        -0.015     2.436   10   2.175   1.917
2017      73   48569.000         0.033         0.023        -0.015     2.436   10   2.175   1.917
2017      73   48570.000         0.033         0.023        -0.015     2.436   10   2.175   1.917
2017      73   48571.000         0.033         0.023        -0.014     2.436   10   2.175   1.917
2017      73   48572.000         0.032         0.022        -0.014     2.436   10   2.174   1.917
2017      73   48573.000         0.032         0.022        -0.014     2.436   10   2.174   1.916
2017      73   48574.000         0.032         0.022        -0.014     2.436   10   2.174   1.916
2017      73   48575.000         0.032         0.022        -0.014     2.435   10   2.174   1.916
2017      73   48576.000         0.031         0.022        -0.014     2.435   10   2.174   1.916
2017      73   48577.000         0.031         0.022        -0.014     2.435   10   2.174   1.916
2017      73   48579.000         0.031         0.022        -0.013     2.435   10   2.173   1.916
2017      73   48580.000         0.031         0.022        -0.013     2.435   10   2.173   1.915
2017      73   48581.000         0.030         0.022        -0.013     2.434   10   2.173   1.915
2017      73   48582.000         0.030         0.022        -0.013     2.434   10   2.173   1.915
2017      73   48583.000         0.030         0.022        -0.013     2.434   10   2.173   1.915
2017      73   48584.000         0.030         0.021        -0.013     2.434   10   2.172   1.915
2017      73   48585.000         0.029         0.021        -0.013     2.434   10   2.172   1.915
2017      73   48586.000         0.029         0.021        -0.013     2.434   10   2.172   1.914
2017      73   48587.000         0.029         0.021        -0.013     2.434   10   2.172   1.914
2017      73   48588.000         0.029         0.021        -0.013     2.434   10   2.172   1.914
2017      73   48589.000         0.029         0.021        -0.013     2.434   10   2.172   1.914
2017      73   48590.000         0.029         0.021        -0.013     2.435   10   2.171   1.914
2017      73   48591.000         0.028         0.021        -0.012     2.435   10   2.171   1.914
2017      73   48592.000         0.028         0.021        -0.012     2.435   10   2.171   1.914
2017      73   48593.000         0.028         0.021        -0.012     2.435   10   2.171   1.913
2017      73   48594.000         0.028         0.021        -0.012     2.435   10   2.171   1.913
2017      73   48595.000         0.028         0.021        -0.012     2.435   10   2.170   1.913
2017      73   48596.000         0.028         0.021        -0.012     2.436   10   2.170   1.913
2017      73   48597.000         0.028         0.020        -0.012     2.436   10   2.170   1.913
2017      73   48598.000         0.028         0.020        -0.012     2.436   10   2.170   1.913
2017      73   48599.000         0.028         0.020        -0.012     2.437   10   2.170   1.913
2017      73   48605.000         0.028         0.020        -0.013     2.437   10   2.169   1.912
2017      73   48606.000         0.028         0.020        -0.013     2.437   10   2.169   1.911
2017      73   48607.000         0.028         0.020        -0.013     2.437   10   2.168   1.911
2017      73   48608.000         0.028         0.020        -0.013     2.438   10   2.168   1.911
2017      73   48609.000         0.028         0.020        -0.013     2.438   10   2.168   1.911
2017      73   48611.000         0.028         0.020        -0.013     2.438   10   2.168   1.911
2017      73   48612.000         0.028         0.020        -0.013     2.438   10   2.167   1.911
2017      73   48613.000         0.027         0.020        -0.013     2.439   10   2.167   1.910
2017      73   48614.000         0.027         0.020        -0.013     2.439   10   2.167   1.910
2017      73   48615.000         0.027         0.020        -0.013     2.439   10   2.167   1.910
2017      73   48616.000         0.027         0.020        -0.013     2.439   10   2.167   1.910
2017      73   48617.000         0.027         0.020        -0.013     2.439   10   2.167   1.910
2017      73   48619.000         0.027         0.020        -0.013     2.439   10   2.166   1.909
2017      73   48620.000         0.027         0.020        -0.012     2.439   10   2.166   1.909
2017      73   48621.000         0.027         0.020        -0.012     2.439   10   2.166   1.909
2017      73   48622.000         0.027         0.020        -0.012     2.439   10   2.166   1.909
2017      73   48623.000         0.027         0.020        -0.012     2.438   10   2.166   1.909
2017      73   48624.000         0.027         0.020        -0.012     2.438   10   2.165   1.909
2017      73   48625.000         0.027         0.019        -0.012     2.438   10   2.165   1.908
2017      73   48626.000         0.026         0.019        -0.012     2.438   10   2.165   1.908
2017      73   48627.000         0.026         0.019        -0.012     2.438   10   2.165   1.908
2017      73   48629.000         0.026         0.019        -0.012     2.438   10   2.164   1.908
2017      73   48630.000         0.026         0.019        -0.012     2.439   10   2.164   1.908
2017      73   48631.000         0.026         0.019        -0.012     2.439   10   2.164   1.908
2017      73   48632.000         0.026         0.019        -0.012     2.439   10   2.164   1.907
2017      73   48633.000         0.026         0.019        -0.012     2.439   10   2.164   1.907
2017      73   48634.000         0.026         0.019        -0.012     2.439   10   2.164   1.907
2017      73   48635.000         0.026         0.019        -0.012     2.438   10   2.163   1.907
2017      73   48636.000         0.026         0.019        -0.011     2.438   10   2.163   1.907
2017      73   48637.000         0.026         0.019        -0.011     2.438   10   2.163   1.907
2017      73   48639.000         0.026         0.019        -0.011     2.438   10   2.163   1.906
2017      73   48640.000         0.026         0.018        -0.011     2.438   10   2.162   1.906
2017      73   48641.000         0.026         0.018        -0.011     2.438   10   2.162   1.906
2017      73   48642.000         0.026         0.018        -0.011     2.437   10   2.162   1.906
2017      73   48643.000         0.026         0.018        -0.011     2.437   10   2.162   1.906
2017      73   48644.000         0.026         0.018        -0.011     2.437   10   2.162   1.905
